Unnamed: 0,Time,TweetID,UserID,Text,Label,Category,
1039,2015-04-25 08:17:13,591878617485000000,69232915,My friends from #Nepal are sending me pictures from the #Nepalquake #NepalEarthquake Hope they are all safe and sound it's scary .,2,1,
57,2015-04-25 06:58:07,591858711226000000,20154717,Feels like we r on top of a jelly cup !,2,1,
11265,2015-04-25 12:03:33,591935575965000000,2769384024,"#NepalEarthquake , Reliving our own #Disaster2005 . Too sad for words .",2,1,
11885,2015-04-25 12:14:22,591938296609000000,1238486083,World must unite for survivors of #NepalEarthquake .,2,1,
14909,2015-04-25 13:03:45,591950726941000000,2540887040,Devastating #NepalEarthquake My thoughts are with you #Nepal condolences to the friends and family :( .,2,1,
29339,2015-04-25 16:23:13,592000923951000000,1903442112,#NepalEarthquake time to act together and save as much as life we can .,2,1,
16994,2015-04-25 13:38:37,591959501257000000,2969137967,Our thoughts and prayers are with all Nepalese during these difficult times !,2,1,
22464,2015-04-25 14:58:34,591979622004000000,2540947693,"I'm still ok . Can't re enter hotel due to fear of aftershocks . Just sitting out here in the parking lot , #NepalEarthquake .",2,1,
25333,2015-04-25 15:34:57,591988774517000000,2407681353,This is Becoming More Scary Now #NepalEarthquake . ,2,1,
15673,2015-04-25 13:16:34,591953948942000000,151326272,this hurts the most #NepalEarthquake https://t.co/phum2OX6ZM .,2,1,
26574,2015-04-25 15:50:38,591992723240000000,148352349,"May God give strength to the victims and families of people in Nepal and North India , #NepalEarthquake .",1,1,
1181,2015-04-25 08:21:17,591879640723000000,414733793,I am so distraught about #NepalEarthquake PK . I was looking forward to getting a coverage in the #ABC like #Bali9 .,2,1,
6967,2015-04-25 10:42:34,591915196836000000,73853417,"My heart , thoughts and prayer goes out to the families who've lost loved ones in the devasting natural disaster #NepalEarthquake .",2,1,
9525,2015-04-25 11:33:18,591927962100000000,1025023368,Rest In Peace all those who left us . #NepalEarthquake http://t.co/y3FjfSJkLe .,2,1,
18352,2015-04-25 13:59:06,591964653972000000,35860455,My best friend is there and I'm so scared for her safety . #NepalEarthquake .,2,1,
29165,2015-04-25 16:21:08,592000396782000000,617185879,Our thoughts and prayers with all those affected by #NepalEarthquake .,2,1,
8600,2015-04-25 11:15:14,591923414392000000,2826266431,"Everyone knows whatt just happen in #Nepal & nearby areas . To the victims , May their souls rest in peace , #NepalEarthquake .",2,1,
16645,2015-04-25 13:32:57,591958075483000000,135678552,Rather than tweeting it would be good if you go out and help people in need #NepalEarthquake .,2,1,
21775,2015-04-25 14:48:20,591977043824000000,318985876,"Praying for rapid support of water , food and NFIs to citizens . #NepalEarthquake https://t.co/tDqGJ57mMQ .",2,1,
3939,2015-04-25 09:30:55,591897163426000000,189798516,"Don't tease nature , it will tease u in dirty manner , save mother earth , grow more tree , my condolence with them all #nepalearthquake .",2,1,
17832,2015-04-25 13:50:47,591962562843000000,44471145,on the phone now . She's okay . #NepalEarthquake .,2,1,
197,25-04-15 7:27,591866000000000000,91920237,Pls let us know . I'm unable to contact home . #NepalEarthquake .,2,1,
17354,25-04-15 13:44,591961000000000000,328885060,"#Nepal #nepalearthquake it's very touching , I hope my friends all are safe , http://t.co/P26Tfy9sCi .",2,1,
1600,25-04-15 8:35,591883000000000000,351192806,Terebbly sorry to hear the news in Nepal . Lets hope there arent many casualty . #Nepal #NepalEarthquake #Nepalwillrise .,2,1,
28506,25-04-15 16:14,591999000000000000,498034996,My thoughts and prayers are with people of Kathmandu and Nepal . #NepalEarthquake .,2,1,
26092,25-04-15 15:45,591991000000000000,22060950,Thoughts & prayers for all of those affected today & all of the aid workers on their way to help !,2,1,
27462,25-04-15 16:01,591996000000000000,2294167620,My condolence To Nepal Earthquake Victims RIP #NepalEarthquake .,2,1,
24362,25-04-15 15:21,591985000000000000,269631135,"Prayers for people of Nepal n Bihar , Om Namah Shivaya #NepalEarthquake .",2,1,
9395,25-04-15 11:30,591927000000000000,157677665,The world prays 4 at this moment #earthquake . We don't realise how #blessed we're even by reason of location . #NepalEarthquake .,2,1,
18567,25-04-15 14:02,591965000000000000,133743251,Very Sad to hear ppl suffering there !,2,1,
21987,25-04-15 14:51,591978000000000000,2681914633,"700+ lives snatched in a few seconds , nature's fury ONLY THOSE WHO LOST THEIR LOVED ONES , CAN FEEL THE PAIN #NepalEarthquake .",2,1,
25622,25-04-15 15:39,591990000000000000,824769480,Disaster is sent to d Poorest Ppl's Nation Nepal . All my Sympathies r wth d Ppl of Nepal #NepalEarthquake .,2,1,
7253,25-04-15 10:47,591916000000000000,112655370,Feeling scary to hear #NepalEarthquake in #Nepal .,2,1,
4819,25-04-15 9:50,591902000000000000,251173662,My prayers for the safety of the people of Nepal & India . #NepalEarthquake .,2,1,
15807,25-04-15 13:19,591955000000000000,407822663,My most prayers too during this trying moment in #Nepal . God of all creation b with the souls & families of #NepalEarthquake .,2,1,
14413,25-04-15 12:55,591949000000000000,200154859,We r all with Nepal at this painful time #NepalEarthquake .,2,1,
20478,25-04-15 14:29,591972000000000000,14246634,Horrific images coming from #NepalEarthquake :( .,2,1,
28546,25-04-15 16:14,591999000000000000,177882368,Prayer for people affected by #NepalEarthquake . #Nepal .,2,1,
20486,25-04-15 14:30,591972000000000000,58727734,My thoughts and prayers to my brothers and sisters affected by #NepalEarthquake . God bless all of you .,2,1,
7623,25-04-15 10:54,591918000000000000,255675910,Never Ending Peace And Love #NepalEarthquake http://t.co/X3gTwW4ScC .,2,1,
12508,25-04-15 12:24,591941000000000000,2279582227,#NepalEarthquake Is so scary and hearts are crying for all those families who effected !!,2,1,
19896,25-04-15 14:21,591970000000000000,132857678,"Our hopes and prayers are with you , #NepalEarthquake .",2,1,
25671,25-04-15 15:39,591990000000000000,279492699,THOUGHTS AND PRAYERS TO EARTHQUAKE VICTIMS IN NEPAL . #NepalEarthquake #Nepal #NepalQuake .,2,1,
24474,25-04-15 15:22,591986000000000000,1269569827,Prayers and thoughts of hope to the people of Nepal . #nepalearthquake .,2,1,
25767,25-04-15 15:41,591990000000000000,27316106,We must help our neighbour in such testing time with all our force . #NepalEarthquake https://t.co/oP684yJyzz .,2,1,
18678,25-04-15 14:03,591966000000000000,140602461,Thoughts and prayers for you guys . #NepalEarthquake https://t.co/YndlViKkOf .,2,1,
4810,25-04-15 9:50,591902000000000000,2390437812,"Ya Allah , send your blessings to the broken Nepal hearts by the earthquake . Prayers for Nepal , and wish it rise bigger . #NepalEarthquake .",2,1,
18692,25-04-15 14:03,591966000000000000,41994925,An intense #earthquake hit the beautiful country of Nepal . Our deepest condolence to all who are affected due to #NepalEarthquake .,2,1,
28780,25-04-15 16:17,591999000000000000,2982598797,"We share the grief and sorrow of the affected people at this hour of great loss , #NepalEarthquake .",2,1,
10324,25-04-15 11:47,591931000000000000,86921340,prayers n heartfelt condolences 2 evry1 affected . #NepalEarthquake #IndiaQuake #IndiaWithNepal .,2,1,
21065,25-04-15 14:38,591975000000000000,328885060,"#NepalEarthquake #nepal #PrayForNepal So many lives taken , My prayers are with you . #godPleasehelpUs .",2,1,
7792,25-04-15 10:57,591919000000000000,839761940,I wish all the best for those affected in the Nepal earthquake today #NepalEarthquake x .,2,1,
20889,25-04-15 14:36,591974000000000000,17045958,Our thoughts are with those affected by the Nepal earthquake . VSO volunteers are safe and we are monitoring the situation #nepalearthquake .,2,1,
28359,25-04-15 16:12,591998000000000000,19531793,staff in Nepal are safe . Our thoughts and prayers are with those affected by the #Nepalearthquake .,2,1,
27902,25-04-15 16:07,591997000000000000,3009706562,My deepest condolences to all lives lost in #NepalEarthquake .,2,1,
9719,25-04-15 11:37,591929000000000000,79204833,Our thoughts with the people affected by #Nepalearthquake .,2,1,
16141,25-04-15 13:24,591956000000000000,392550320,May Allah give sabra to the families #NepalEarthquake .,2,1,
11652,25-04-15 12:10,591937000000000000,305182600,This Is How Scary Nepal http://t.co/YeioHQCkgP via #NepalEarthquake .,2,1,
24853,25-04-15 15:28,591987000000000000,1053081816,Happy to hear own Shawn Dawson and Leanne are safe in #NepalEarthquake !,2,1,
27394,25-04-15 16:01,591995000000000000,1552293775,Please send light and love to all those affected today by the #NepalEarthquake .,2,1,
17104,25-04-15 13:40,591960000000000000,103975289,Thoughts and prayers to everyone impacted by the #NepalEarthquake .,2,1,
29750,25-04-15 16:28,592002000000000000,14740196,Loosing the bond . Hey Almighty I need a constructive proof . #please #earthquake #hopeless #NepalEarthquake .,2,1,
23611,25-04-15 15:13,591983000000000000,3166313551,Tragic #NepalEarthquake . Thoughts and prayers go out to all affected families .,2,1,
16026,25-04-15 13:22,591955000000000000,196517174,Blessings #NepalEarthquake lets see how they respond to an act of god at the EU insurance company .,2,1,
3234,25-04-15 9:16,591894000000000000,602168928,"Such a beautiful country with such beautiful people , what a tragedy !",2,1,
11524,25-04-15 12:07,591937000000000000,1094412476,"U r happy or sad , accepting or grieving what u have & what u hav not . And suddenly , there's nothing !",2,1,
25155,25-04-15 15:32,591988000000000000,378755309,Sad to have learnt the nature's fury has led to death of thousands . God save the Nepal and people . #NepalEarthquake .,2,1,
17940,25-04-15 13:52,591963000000000000,102059848,I was fortunate enough to visit & will never forget the people and sights of #Nepal . My thoughts and prayers are with you . #NepalEarthquake .,2,1,
17527,25-04-15 13:46,591961000000000000,542682087,Earthquakes jokes are not funny guys !,2,1,
14290,25-04-15 12:53,591948000000000000,47968641,#NepalEarthquake please donate only through and not through #Presstitutes controlled #NGOs . Please educate all .,2,1,
21047,25-04-15 14:38,591975000000000000,79648236,Stay Strong #NepalEarthquake #Nepal #earthquake . Death tolls in the thousands :( please take care of your pets also http://t.co/zsV79V9Nfn .,2,1,
7446,25-04-15 10:50,591917000000000000,171864019,I'm in #tears hearing so many casualties #earthquake #Kathmandu #NepalEarthquake .,2,1,
13597,25-04-15 12:41,591945000000000000,353620021,For all people in Nepal . We wish you have a good luck in the bad luck . The Buddha will bless you all . #NepalEarthquake .,2,1,
1366,25-04-15 8:27,591881000000000000,934921663,#india must have to send rescue force #NepalEarthquake .,2,1,
9914,25-04-15 11:39,591930000000000000,2194645105,Awful scenes coming from Kathmandu #NepalEarthquake appears to be devastating . I hope they find survivors .,2,1,
14130,25-04-15 12:50,591947000000000000,928057783,please keep my country Nepal in your prayers . We need it right now . #NepalEarthquake #PrayForNepal #NepaliBeliebers .,2,1,
23617,25-04-15 15:13,591983000000000000,2893704397,"God please help those people nd stay with them , and make them strong to handle this difficult situation , #NepalEarthquake .",2,1,
20642,25-04-15 14:32,591973000000000000,100418128,We are all nothing in front of nature . God be with the people of Nepal . #NepalEarthquake .,2,1,
22769,25-04-15 15:02,591981000000000000,482203129,Death tolls rising in the #NepalEarthquake Pls pray for those affected including in neighbouring #Bangladesh #India https://t.co/pdG8Pnuj1N .,2,1,
3635,25-04-15 9:25,591896000000000000,318224870,"Terrible #NepalEarthquake . Reminder , Life is short & unpredictable , be grateful | don't take things/ppl 4 granted https://t.co/6lvt1dogLd .",2,1,
27154,25-04-15 15:57,591994000000000000,2758544613,My thoughts are with those in Nepal . #NepalEarthquake .,2,1,
19158,25-04-15 14:10,591968000000000000,553078198,We join our Holy Father in prayer for victims of the #NepalEarthquake . May Christ comfort His people . https://t.co/NuiXaVlUzs .,2,1,
26886,25-04-15 15:54,591994000000000000,366618396,My prayer are with the people of Nepal . #NepalEarthquake .,2,1,
11654,25-04-15 12:10,591937000000000000,137642802,Prayers with the people of India & Nepal . Keep faith !,2,1,
8178,25-04-15 11:07,591921000000000000,1536761498,The real consequences will arise tomorrow when the cameras leave and there's no food water or shelter #NepalEarthquake .,2,1,
19166,25-04-15 14:10,591968000000000000,2262622813,My prayers for those affected by the Nepal earthquake !,2,1,
29399,25-04-15 16:24,592001000000000000,3018457703,My heart goes out to Nepal and to the families that have lost someone dear to them . #NepalEarthquake #Nepal .,2,1,
4325,25-04-15 9:39,591899000000000000,1718027180,"#NepalEarthquake god gove courage nd strength to the people of Nepal , India is with u guys , Anytime need help 24x7x360 .",2,1,
24490,25-04-15 15:23,591986000000000000,2997404261,"Good thoughts go to Nepal and the families that endured the earthquake , stay strong #NepalEarthquake .",2,1,
2420,25-04-15 8:58,591889000000000000,1547924324,My prayers for fast recovery after earthquake are with Nepal . From India . #nepalearthquake .,2,1,
29694,25-04-15 16:27,592002000000000000,253113136,"My thoughts and prayers go out to everyone effected by the #NepalEarthquake , as well as those that were injured while hiking Mt . #Everest .",2,1,
22156,25-04-15 14:53,591978000000000000,1059782641,Prayers for #NepalEarthquake :'( may god be with them .,2,1,
21743,25-04-15 14:48,591977000000000000,15878021,This #NepalEarthquake is terrifying and bringing me to tears . It's a grim reminder for us here in #SanFrancisco to be prepared .,2,1,
21960,25-04-15 14:51,591978000000000000,612248449,condolence #NepalEarthquake we are with nepal brother and sister in their hard timing .,2,1,
361,25-04-15 7:41,591870000000000000,123388787,No one keen to go inside yet but Yak and Yeti staff being very kind . #NepalEarthquake .,2,1,
7415,25-04-15 10:50,591917000000000000,34994378,Just remembering that prophesied that there would be a big earthquake somewhere in the world April #NepalEarthquake .,2,1,
3116,25-04-15 9:14,591893000000000000,840581,"Not sure if wifi will reach , but currently waiting everything out in parking lot behind hotel . #nepalearthquake http://t.co/RDBlU4oxK2 .",2,1,
3594,25-04-15 9:24,591895000000000000,101036734,I love Nepal and the people there !,2,1,
14839,25-04-15 13:02,591950000000000000,34880115,My condolences to the people of Nepal #NepalEarthquake .,2,1,
22810,25-04-15 15:03,591981000000000000,2606749641,No one deserves to go through something like this . Stay strong those who lost their loved ones RIP #earthquake #NepalEarthquake .,2,1,
23839,25-04-15 15:15,591984000000000000,939877718,Prayers and thoughts for all affected in Nepal . #NepalEarthquake .,2,1,
13786,25-04-15 12:45,591946000000000000,454009507,"My prayers for all those affected by the earthquake , Stay strong , ALLAH bless us all #NepalEarthquake .",2,1,
23266,25-04-15 15:09,591982000000000000,1630881162,sending all the best to the people in need and their families #NepalEarthquake .,2,1,
12515,25-04-15 12:25,591941000000000000,2798512250,Our thoughts and prayers go out to the families effected by the earthquake in Nepal . #NepalEarthquake .,2,1,
11836,25-04-15 12:13,591938000000000000,3052021532,Our deepest sympathies and support are for those affected by #NepalEarthquake . Death toll is fast rising 618 . Emergency food supply needed .,2,1,
23268,25-04-15 15:09,591982000000000000,505647810,Let us all pray for #NepalEarthquake .,2,1,
27548,25-04-15 16:02,591996000000000000,2880737979,#CARE globally stands in solidarity and support #NepalEarthquake our teams workings closely for response .,2,1,
29989,25-04-15 16:31,592003000000000000,21695164,"If you are organizing #NepalEarthquake Relief , please share your links with me so I can review them & share .",2,1,
25870,25-04-15 15:42,591991000000000000,1326482372,"Poor people who r suffering there , condolences with them #NepalEarthquake .",2,1,
26209,25-04-15 15:46,591992000000000000,164290058,"Hey God , whatever you do somehow for good . I hope now you will do things right . #NepalEarthquake Good night world :( .",2,1,
14493,25-04-15 12:56,591949000000000000,2474031151,Awful news of #nepalearthquake hope all followers and families are ok .,2,1,
26816,25-04-15 15:53,591993000000000000,72309050,Thoughts & Prayers to all affected by the #NepalEarthquake https://t.co/erU2VDrJct .,2,1,
20232,25-04-15 14:26,591971000000000000,204615367,Let's Stay Strong We Will Bounce Back #NepalEarthquake #2072 #Kathmandu #StaySafe .,2,1,
2157,25-04-15 8:50,591887000000000000,174742817,My Prayers for the people of #Nepal !!!,2,1,
29476,25-04-15 16:25,592001000000000000,386633826,#NepalEarthquake . Hope for all those who are suffering . May aid come soon for this disaster .,2,1,
8268,25-04-15 11:08,591922000000000000,36637021,#Nepal #Nepalearthquake #earthquake death toll continues tragic ascent https://t.co/LLTMV4qfxT .,2,1,
14357,25-04-15 12:54,591948000000000000,66336236,Hoping and praying for relief for those in south Asia dealing with #NepalEarthquake . #mercy #peace #safety http://t.co/0yrUCzzQ76 .,2,1,
29901,25-04-15 16:30,592003000000000000,1553319170,"Shocking news & pics from Nepal , our vry friendly & close neighbours Devastating #NepalEarthquake Condolences to all affected .",2,1,
19305,25-04-15 14:12,591968000000000000,3072814123,May the souls of the deceased rest-in-peace and may the injured recover fast #NepalEarthquake #earthquake #Nepal .,2,1,
28707,25-04-15 16:16,591999000000000000,2736289674,"#PrayForNepal I'm horrified with the rise in casualties . O , Krishna keep them safe . #NepalEarthquake #earthquake #Kathmandu .",2,1,
11217,25-04-15 12:02,591935000000000000,2535869119,Heart breaking picture of people try to free a man from the rubble of a destroyed building after #NepalEarthquake hit http://t.co/kzDwzqGQqp .,2,1,
25166,25-04-15 15:32,591988000000000000,77976189,Google finder has been created for him . Hope for best . http://t.co/vu84bHF20V #NepalEarthquake #NepalQuake #Nepal .,2,1,
7960,25-04-15 11:01,591920000000000000,312925845,"Wishing the #NepalQuakeRelief team to get the max help , Saddened , Prayers .",2,1,
15761,25-04-15 13:18,591954000000000000,25954742,Terrible news about #NepalEarthquake . Hope the lovely guys who used to work with me in my last company are safe . :( .,2,1,
13949,25-04-15 12:47,591947000000000000,45593774,"#aftershocks continue and are expected to continue , as is usual after a major earthquake like one we experienced today . #NepalEarthquake .",2,1,
29735,25-04-15 16:28,592002000000000000,2812214922,thoughts and prayers are with the people who have and haven't survived the earthquake in Nepal #NepalEarthquake .,2,1,
17692,25-04-15 13:48,591962000000000000,1142545351,"Ya Allah protect us all & help those who suffered loss , #NepalEarthquake .",2,1,
4528,25-04-15 9:43,591900000000000000,2992372122,I hope everyone is okay in Nepal and surrounding . DEATG TOLL TO 150 . REST IN PEACE !,2,1,
11727,25-04-15 12:11,591938000000000000,2163241236,"My thoughts are with the people in #nepal and #india right now , Terrifying #earthquake . #NepalEarthquake #IndiaWithNepal #NepalQuake .",2,1,
22723,25-04-15 15:02,591980000000000000,26571133,You are trained for years and it fails today !,2,1,
25241,25-04-15 15:33,591988000000000000,3089426574,Praying for everyone in Nepal . #Kathmandu #earthquake #NepalEarthquake .,2,1,
2654,25-04-15 9:04,591890000000000000,2965335766,"The scale of cultural loss is already profound in #Kathmandu , I dread to think of the human loss #PrayForNepal #NepalEarthquake .",2,1,
16606,25-04-15 13:32,591958000000000000,145636069,Prayers for our brothers in Nepal . #NepalEarthquake .,2,1,
29294,25-04-15 16:22,592001000000000000,2765987822,So sorry to hear about #NepalEarthquake .,2,1,
5159,25-04-15 10:00,591905000000000000,340963449,#NepalEarthquake So chivalrous from . Nice touch you idiots . http://t.co/f4XL7vOE9k .,2,1,
28729,25-04-15 16:16,591999000000000000,340856216,Thank you for taking such a welcome step for the safety of the potentially affected by #NepalEarthquake http://t.co/PJfEBW7o2Q .,2,1,
1135,25-04-15 8:20,591879000000000000,2922402498,Let's pray for everyone who are affected by #NepalEarthquake D Destruction is Massive . Hope they will b rescued ASAP http://t.co/UlVGzpjokC .,2,1,
23254,25-04-15 15:09,591982000000000000,350683138,So sad to lean about this #NepalEarthquake May god give strength to the family of lost life .,2,1,
3147,25-04-15 9:15,591893000000000000,17891355,prayers for the people affected by #NepalEarthquake .,2,1,
6659,25-04-15 10:36,591914000000000000,69889431,"Oh gosh , the damage in Kathmandu #NepalEarthquake .",2,1,
15657,25-04-15 13:16,591954000000000000,236874851,#NepalEarthquake my prayers are with you .,2,1,
25302,25-04-15 15:34,591989000000000000,47089928,Our thoughts & hearts are with all affected by the devastating #NepalEarthquake .,2,1,
6152,25-04-15 10:25,591911000000000000,2557270982,"I am absolutely gutted to see all the photos of #kathmandu . still many aftershocls to come , i heard . #NepalQuake #earthquake #NepalEarthquake .",2,1,
23485,25-04-15 15:12,591983000000000000,169189160,Prayers for all those in #Nepal #NepalEarthquake .,2,1,
29686,25-04-15 16:27,592002000000000000,2985155751,Very sad news about all the deaths that were caused from that earthquake . #NepalEarthquake #PrayersForNepal .,2,1,
7266,25-04-15 10:47,591916000000000000,1118669732,#NepalEarthquake #earthquake God be with them http://t.co/4hMQdh7E4n VIA .,2,1,
25951,25-04-15 15:43,591991000000000000,2960476657,More than a thousand deaths in nepal following the #earthquake . May god rest the souls of the departed . #NepalEarthquake .,2,1,
29394,25-04-15 16:23,592001000000000000,287360572,My heartfelt condolences to all d family's who hv faced tremendous loss . RIP all d souls who hv lost der precious lives . #NepalEarthquake .,2,1,
13797,25-04-15 12:45,591946000000000000,1007121066,Prayers Up for the people of #Nepal impacted by the #NepalEarthquake !,2,1,
24740,25-04-15 15:26,591987000000000000,300632621,prayers for those affected by the nepal earthquake #NepalEarthquake .,2,1,
9136,2015-04-25 11:25:53,591926097509000000,744718754,"Please RT & spread this , Prayers for humankind #earthquake #NepalEarthquake #earthquakeinnepal http://t.co/FVsi62cp2L .",2,1,
15022,2015-04-25 13:05:28,591951156437000000,788177341,"My heart goes to the victims of the earthquake in Nepal & India , my prayers to all the people who r suffering , #NepalEarthquake .",2,1,
28880,2015-04-25 16:18:13,591999665925000000,711155684,My thoughts and prayers are with the beautiful people of Nepal #NepalEarthquake such welcoming and peaceful people I have ever experienced .,2,1,
2038,2015-04-25 08:47:54,591886339983000000,52341296,"Thoughts and prayers go out to the #NepalEarthquake victims , #pray .",2,1,
17828,2015-04-25 13:50:45,591962554890000000,349089653,May Allah saves #Nepal people and helps who injured or suffering #NepalEarthquake .,2,1,
4652,2015-04-25 09:46:33,591901099630000000,220358776,We are nothing compared to nature :( #NepalEarthquake .,2,1,
5006,2015-04-25 09:55:57,591903462877000000,2237896635,"#147massacre in Kenya was heartbreaking , but this #NepalEarthquake is actually worse , my prayers are with you guys !!",2,1,
15954,2015-04-25 13:21:36,591955218818000000,124982602,Praying for the people of #Nepal . R.I.P for so many lives lost in the natural calamity . #NepalEarthquake #NepalQuake .,2,1,
28430,2015-04-25 16:13:12,591998400436000000,68691152,"Prayers offer to all in #Nepal affected by #NepalEarthquake , It's now dark in Nepal , are slow to react , but help is needed .",2,1,
15524,2015-04-25 13:13:47,591953248711000000,113441253,"May Allah give you strength , willpower and consolation in this horrible , horrible time !",2,1,
21800,2015-04-25 14:48:42,591977136560000000,205553881,God bless all those taken from us and affected by the #NepalEarthquake .,2,1,
27336,2015-04-25 16:00:11,591995126870000000,416494734,May the soul of all those innocent people who died rest in peace !!,2,1,
16376,2015-04-25 13:28:24,591956930681000000,252219649,Sending out prayers and love for the people of Kathmandu Nepal . #NepalEarthquake .,2,1,
2521,2015-04-25 09:00:35,591889530145000000,264197564,"Life is so unpredictable . #NepalEarthquake Take care , stay safe everyone !",2,1,
23224,2015-04-25 15:08:41,591982165795000000,704337331,#RIP to all souls died in #earthquake in Nepal and India . Hope survivors recover and return to their normal life back soon . #NepalEarthquake .,2,1,
28848,2015-04-25 16:17:58,591999601500000000,258421360,My thoughts and prayers for the people of Nepal #NepalEarthquake .,2,1,
24594,2015-04-25 15:24:16,591986088849000000,257265441,My thoughts and prayers go out to the people of Nepal . http://t.co/d0rB3n0CDB #NepalEarthquake .,2,1,
20623,2015-04-25 14:32:13,591972987194000000,223161935,"Have been keeping tabs on the #NepalEarthquake news , such sadness , so many lives lost :( .",2,1,
29756,2015-04-25 16:28:30,592002251029000000,59527907,"Can't post the pictures of dead bodies . Tweeting with tears and fears . Never seen and imagined such a catastrophe , #NepalEarthquake .",2,1,
3292,2015-04-25 09:17:58,591893903517000000,573631496,"#Thank god , #NepalEarthquake Indian Army Everest expedition team along with Sherpas are safe .",2,1,
29360,2015-04-25 16:23:22,592000961642000000,2701371350,Pictures from Nepal are heartbreaking . What an awful tragedy . #NepalEarthquake .,2,1,
17323,2015-04-25 13:43:44,591960789034000000,2927394049,#NepalEarthquake May God help the families affected in this time of crisis .,2,1,
21028,2015-04-25 14:38:13,591974500541000000,2768811569,"R . I . P to all the people that died in the Nepal Earthquake , my condolences to all the families suffering through this time . #NepalEarthquake .",2,1,
21145,2015-04-25 14:40:06,591974970584000000,3020384198,Oh my god what deadly earthquake . I pray to god never show the world such day again . #NepalEarthquake .,2,1,
9160,2015-04-25 11:26:27,591926238845000000,1572049910,Feeling sorry for #Nepal #NepalEarthquake #earthquake #quake . condolence from #Bangladesh .,2,1,
11510,2015-04-25 12:07:33,591936582779000000,630485182,"May ALLAH , swt , protect the people of Nepal and anyone in Pakistan & India affected by the tremors , A'meen #NepalEarthquake .",2,1,
24322,2015-04-25 15:21:05,591985284528000000,124089018,https://t.co/mgBWFKqpgZ Spread the word it just might help someone #NepalEarthquake .,2,1,
28303,2015-04-25 16:11:43,591998027457000000,2985308714,Our thoughts are with #Nepal http://t.co/TjSARzsPrM #NepalEarthquake .,2,1,
14863,2015-04-25 13:02:53,591950506232000000,28089725,We are lucky that we survived !,2,1,
15590,2015-04-25 13:14:50,591953515964000000,82290841,"Our thoughts and prayers go out to the people of Nepal and India , #earthquake #NepalEarthquake .",2,1,
27584,2015-04-25 16:03:15,591995898471000000,295704531,shocked to learn about #NepalEarthquake . My thoughts are with the Nepali people .,2,1,
3406,2015-04-25 09:20:22,591894508470000000,2520585714,#NepalEarthquake pray for the people in Nepal .,2,1,
7614,2015-04-25 10:54:25,591918176818000000,149090469,very irritating wen many channels show ad breaks when reporting disaster news #NepalEarthquake .,2,1,
24016,2015-04-25 15:17:50,591984468292000000,58134570,sir i am unable to find any presstitute today in view of #Nepalearthquake .,2,1,
25544,2015-04-25 15:38:13,591989597431000000,1322289086,Prayers to the Nepalian people #NepalEarthquake .,2,1,
28376,2015-04-25 16:12:43,591998281402000000,525751762,My thoughts and prayers with those affected by the #NepalEarthquake . http://t.co/CbPku68Z3O .,2,1,
16639,2015-04-25 13:32:50,591958044093000000,200140446,Condolences to the families of people who lost their life today !,2,1,
27008,2015-04-25 15:55:49,591994027887000000,3007948039,Really sad to hear about Nepal . Prayers . #earthquake #NepalEarthquake .,2,1,
10213,2015-04-25 11:45:02,591930917620000000,353805155,Prayers go out to everyone effected by the massive earthquake in #Nepal #Kathmandu Kathmandu #NepalEarthquake .,2,1,
7500,2015-04-25 10:52:09,591917605944000000,76410839,So sad . Our thoughts and prayers for the victims of #Nepal #NepalEarthquake .,2,1,
9660,2015-04-25 11:36:01,591928647659000000,778057,"Heartbreaking . The sadness is sinking in . We have lost our temples , our history , the places we grew up . #NepalEarthquake .",2,1,
29049,2015-04-25 16:19:54,592000086538000000,633555034,"Deepest prayers for the people of Nepal . May Almighty protect them , Aameen , . #NepalEarthquake .",2,1,
24365,2015-04-25 15:21:30,591985390917000000,33043889,"No word yet on the villages of Tipling , Lapa and Sertung . #Himalayanhealthcare #NepalQuake #NepalEarthquake .",2,1,
5985,2015-04-25 10:21:22,591909861048000000,1513809901,RIP to all those who lost their lives in the #NepalEarthquake . My thoughts & prayers are with all of the families impacted by this tragedy .,2,1,
16792,2015-04-25 13:35:20,591958672735000000,231545255,"The mountain Gods are not happy , #NepalEarthquake .",2,1,
16882,2015-04-25 13:36:43,591959020996000000,302739313,I just heard d #NepalEarthquake #NepalQuake took 800+lives . My heart goes out for evry1 who lost der lovedones #IndiaWithNepal .,2,1,
21986,2015-04-25 14:51:29,591977835306000000,14602130,terrible news :( #NepalEarthquake https://t.co/cTAI3JF7vd https://t.co/TLsRc9ZIt2 .,2,1,
2306,2015-04-25 08:54:56,591888109350000000,155920540,Prayers for the people affected by #NepalEarthquake .,2,1,
3567,2015-04-25 09:23:25,591895278204000000,446438384,praying for people who wr affected by the #earthquake in #Kathmandu . pics are really very shocking =(( #NepalEarthquake #PrayForNepal .,2,1,
2976,2015-04-25 09:11:50,591892362211000000,2433305173,"Praying hard for my #TwitterBuddy , her family and everyone in #Kathmandu . #GodKeepYouSafe #NepalEarthquake .",2,1,
11509,2015-04-25 12:07:32,591936577095000000,1338913656,"Each persons first religion is humanity , It will hardly take 5 minutes to pray for the victims of #NepalEarthquake #PrayForNepal .",2,1,
21856,2015-04-25 14:49:33,591977350617000000,3136514398,Condolences to the people of #NepalEarthquake .,2,1,
8934,2015-04-25 11:21:58,591925111789000000,344723754,#NepalEarthquake Oh Allah help the people of Nepal .,2,1,
